deal_id|company_id|deal_number|deal_date|deal_status|deal_size|last_updated
75541-96T|115183-45|4|02/22/2016|11|0.08|02/15/2017
51587-56T|115192-45|2|06/09/2015|11|5.4|02/15/2017
51603-67T|115193-89|3|06/03/2016|11|23.31|02/15/2017
57949-03T|115199-20|1|06/22/2012|11|1.13|02/15/2017
57949-12T|115199-20|2|03/19/2013|11|0.69|02/15/2017
57641-86T|115199-20|3|05/19/2016|11|11.6|02/15/2017
51601-15T|115200-01|2|06/02/2015|11|16.41|02/15/2017
51660-64T|115242-22|1|08/18/2014|11|2.87|02/15/2017
51641-74T|115242-22|2|09/15/2015|11|12.5|02/15/2017
51649-57T|115252-57|1|02/24/2016|11|0.75|02/15/2017
51666-49T|115262-83|3|12/01/2014|11||02/15/2017
51667-75T|115263-19|1|03/31/2015|11||02/15/2017
51667-93T|115263-28|1|05/27/2014|11||02/15/2017
51668-38T|115263-46|2|03/30/2015|11||02/15/2017
51691-33T|115277-95|2|06/30/2014|11|0.2|02/15/2017
51729-22T|115314-40|1|01/01/2012|11||02/15/2017
51732-82T|115314-76|1|01/01/2014|11||02/15/2017
51730-93T|115315-03|1|02/04/2014|11||02/15/2017
51768-10T|115325-74|1|06/12/2015|11|2.5|02/15/2017
51744-25T|115326-91|1|10/14/2009|11|3.0|02/15/2017
51745-78T|115327-45|1|06/12/2015|11|6.5|02/15/2017
51803-47T|115348-96|1|05/05/2014|11||02/15/2017
66707-02T|115350-67|1|01/01/2015|11|0.03|02/15/2017
60983-29T|115350-85|2|11/12/2015|11|4.4|02/15/2017
73143-46T|115350-85|3|07/21/2016|11|14.26|02/15/2017
72278-47T|115353-64|3|03/03/2016|11|2.0|02/15/2017
66703-96T|115370-20|3|07/21/2015|12||02/15/2017
56456-20T|115374-16|3|06/08/2015|11|0.06|02/15/2017
61309-63T|115375-69|1|01/01/2014|11||02/15/2017
60012-55T|115375-96|2|10/29/2015|11|0.7|02/15/2017
51821-74T|115390-63|1|06/17/2015|12|0.5|02/15/2017
51802-48T|115391-89|1|01/01/2015|11|0.2|02/15/2017
56636-11T|115391-89|2|08/28/2015|11|2.2|02/15/2017
79278-76T|115391-89|3|12/02/2016|11|7.0|02/15/2017
51806-98T|115398-28|1|06/15/2015|11|10.0|02/15/2017
51816-70T|115398-55|1|06/15/2015|11|10.0|02/15/2017
51847-75T|115398-73|1|06/22/2015|11|3.0|02/15/2017
64203-58T|115399-36|6|01/06/2016|11|1.3|02/15/2017
51825-07T|115399-45|1|08/25/2014|11|1.0|02/15/2017
51825-52T|115399-45|2|07/14/2016|11|3.7800000000000002|02/15/2017
80685-82T|115399-45|3|12/02/2016|9|1.5|02/15/2017
51826-33T|115400-62|2|06/11/2015|11|1.5|02/15/2017
52895-98T|115403-68|3|01/18/2016|11|1.5|02/15/2017
64843-39T|115403-68|4|01/18/2016|12||02/15/2017
71804-62T|115406-20|4|03/31/2016|11|0.1|02/15/2017
63163-18T|115406-29|2|11/19/2015|11|2.5|02/15/2017
80202-70T|115406-92|4|12/23/2016|11|0.55|02/15/2017
62406-82T|115412-77|2|11/15/2014|11|0.94|02/15/2017
57337-30T|115450-21|2|09/11/2015|11||02/15/2017
51873-58T|115453-90|1|06/16/2015|11|1.0|02/15/2017
61760-89T|115453-90|2|03/31/2016|11|2.8|02/15/2017
51900-76T|115454-44|1|06/15/2015|11|2.33|02/15/2017
51905-08T|115455-70|1|06/15/2015|11|6.51|02/15/2017
51899-32T|115456-06|1|06/16/2015|11|1.0|02/15/2017
51884-29T|115458-76|1|06/10/2015|11|28.36|02/15/2017
56658-34T|115472-89|1|01/31/2015|11|1.75|02/15/2017
65008-18T|115473-07|2|01/21/2016|11|3.25|02/15/2017
69673-87T|115473-52|3|11/30/2014|11|3.5|02/15/2017
79116-58T|115477-48|2|11/28/2016|11|2.0|02/15/2017
51991-21T|115478-74|1|03/22/2014|11||02/15/2017
54500-23T|115485-49|1|09/24/2014|11||02/15/2017
60868-63T|115487-47|1|11/05/2015|11|2.5|02/15/2017
70475-59T|115487-47|3|05/19/2016|11|6.77|02/15/2017
51925-78T|115502-59|1|06/16/2015|11||02/15/2017
57612-70T|115513-57|1|02/24/2016|11|2.94|02/15/2017
51989-86T|115520-05|1|11/01/2013|11||02/15/2017
51940-99T|115521-85|1|06/17/2015|11|3.3|02/15/2017
51944-14T|115525-18|1|06/17/2015|11|27.0|02/15/2017
79124-41T|115530-13|1|11/29/2016|11|5.06|02/15/2017
51950-71T|115530-40|1|06/17/2015|11|2.2|02/15/2017
51984-19T|115531-48|3|06/16/2015|11|1.55|02/15/2017
51970-51T|115532-11|1|06/01/2015|11|0.23|02/15/2017
51970-15T|115532-11|2|06/16/2015|11|0.19|02/15/2017
51976-63T|115534-18|1|06/11/2015|11|0.56|02/15/2017
59564-53T|115534-18|2|10/01/2015|12||02/15/2017
51984-91T|115534-90|1|06/16/2015|11|4.0|02/15/2017
51985-36T|115537-51|1|06/11/2015|11|1.0|02/15/2017
51983-65T|115537-96|1|05/24/2013|11|2.0|02/15/2017
51984-01T|115537-96|2|09/10/2013|11|2.5|02/15/2017
51985-00T|115537-96|3|06/17/2015|11|8.17|02/15/2017
55856-08T|115538-23|2|08/20/2015|11|2.3|02/15/2017
51962-32T|115540-12|1|04/01/2013|11|1.0|02/15/2017
51971-23T|115543-18|1|06/12/2014|11||02/15/2017
56172-52T|115571-80|2|05/10/2012|11|0.1|02/15/2017
52002-19T|115578-55|3|06/17/2015|11|3.0|02/15/2017
66162-70T|115603-66|1|01/25/2015|11|1.5|02/15/2017
52016-86T|115603-75|2|06/09/2015|11|1.06|02/15/2017
75571-75T|115603-75|3|09/02/2016|11|0.35|02/15/2017
58672-18T|115608-88|2|09/25/2015|11|1.0|02/15/2017
52047-55T|115608-97|1|06/08/2015|11||02/15/2017
52043-32T|115609-96|1|06/14/2015|11|1.45|02/15/2017
65860-30T|115610-14|2|08/10/2016|11|3.48|02/15/2017
52052-86T|115610-95|1|06/12/2015|11|0.25|02/15/2017
52060-33T|115613-65|1|06/18/2015|11|2.5|02/15/2017
52043-59T|115614-28|1|03/08/2015|11|1.0|02/15/2017
52043-68T|115614-28|2|06/17/2015|11|1.0|02/15/2017
52035-76T|115616-17|1|06/22/2015|11|6.2|02/15/2017
52091-56T|115622-83|2|02/01/2016|11|2.63|02/15/2017
77525-56T|117056-17|1|10/24/2016|11|4.0|02/15/2017
78618-34T|117058-42|1|03/01/2015|11|0.1|02/15/2017
78619-06T|117058-42|3|03/01/2016|11|0.27|02/15/2017
78621-49T|117058-42|4|06/13/2016|11||02/15/2017
68184-01T|117064-27|1|04/04/2016|11|8.0|02/15/2017
58468-15T|117068-59|1|04/01/2015|11||02/15/2017
71718-31T|117068-59|2|06/16/2016|11|12.56|02/15/2017
53480-53T|117074-71|1|01/15/2015|11|0.25|02/15/2017
52218-19T|117081-01|1|06/23/2015|11|1.0|02/15/2017
63763-21T|117083-26|1|08/03/2015|11|10.75|02/15/2017
68816-89T|117083-26|2|09/09/2016|11|14.0|02/15/2017
74247-04T|117086-41|1|08/01/2015|11|0.32|02/15/2017
67396-24T|117086-77|1|06/01/2015|11|0.5|02/15/2017
67666-15T|117110-35|1|03/01/2015|11||02/15/2017
61606-54T|117120-52|1|06/16/2015|11|1.11|02/15/2017
67280-86T|117141-04|2|11/29/2016|11|2.91|02/15/2017
60994-90T|117150-67|1|11/11/2015|11||02/15/2017
61811-47T|117154-27|1|03/01/2016|11|0.7|02/15/2017
75193-84T|117159-13|4|04/20/2016|11|1.3|02/15/2017
55248-67T|117165-16|1|12/01/2014|11|0.25|02/15/2017
74881-90T|117166-06|1|02/12/2013|11|0.1|02/15/2017
57008-35T|117168-67|1|09/08/2015|11|2.1|02/15/2017
73831-60T|117168-67|2|03/24/2016|11|3.5|02/15/2017
52821-91T|117177-85|1|04/27/2015|11|2.4|02/15/2017
76879-99T|117177-85|2|10/11/2016|11|0.7|02/15/2017
73926-28T|117180-64|1|11/01/2012|11|0.6|02/15/2017
73355-86T|117181-36|2|07/26/2016|11|9.0|02/15/2017
62664-85T|117187-75|1|06/01/2013|11|0.5|02/15/2017
62663-59T|117187-75|3|11/30/2014|11|0.25|02/15/2017
57748-96T|117195-94|1|08/31/2015|11|0.03|02/15/2017
64147-96T|117212-41|1|12/20/2013|11|1.5|02/15/2017
66455-83T|117214-75|1|05/01/2015|11|0.6|02/15/2017
79580-80T|117236-44|5|08/09/2016|11||02/15/2017
52359-94T|117236-53|1|08/17/2013|11|2.6|02/15/2017
52353-55T|117236-53|2|01/29/2015|11|3.0|02/15/2017
74719-54T|117238-51|4|11/16/2016|11|2.5|02/15/2017
62148-70T|117243-64|1|09/02/2015|11||02/15/2017
62148-79T|117243-64|2|10/06/2015|11||02/15/2017
70813-18T|117245-53|2|08/19/2015|12|0.15|02/15/2017
52535-71T|117252-01|1|09/02/2015|11|0.63|02/15/2017
81240-40T|117253-45|4|10/01/2016|9||02/15/2017
75412-54T|117263-89|5|11/10/2016|11|0.75|02/15/2017
78330-16T|117263-89|6|03/31/2017|14|1.5|02/15/2017
74353-78T|117265-06|1|04/01/2015|11||02/15/2017
55901-26T|117269-83|1|11/09/2014|11|0.1|02/15/2017
61673-05T|117275-86|1|04/15/2014|11||02/15/2017
53377-57T|117281-89|3|01/26/2016|9|0.3|02/15/2017
60007-69T|117287-56|1|10/29/2015|11|3.25|02/15/2017
67015-27T|117292-06|1|02/19/2016|11|0.1|02/15/2017
70337-89T|117304-03|2|08/18/2016|11|1.2|02/15/2017
68194-45T|117315-73|4|07/20/2016|11|3.85|02/15/2017
78151-15T|117328-78|1|02/26/2015|11|0.5|02/15/2017
78151-24T|117328-78|3|02/18/2016|11|1.75|02/15/2017
67415-14T|117332-92|4|02/01/2016|11||02/15/2017
80590-15T|117332-92|5|12/23/2016|11|2.32|02/15/2017
58159-99T|117337-33|2|03/13/2015|11|0.5|02/15/2017
52185-34T|117337-87|1|06/01/2015|11||02/15/2017
37720-63T|11734-30|1|10/15/2007|11||02/15/2017
58716-82T|117345-16|2|04/20/2015|11|0.1|02/15/2017
61768-63T|117348-40|2|02/01/2015|11|0.2|02/15/2017
61767-46T|117348-40|3|11/20/2015|11||02/15/2017
59975-11T|117357-94|2|09/15/2014|11|0.2|02/15/2017
60916-24T|117357-94|3|08/07/2015|11|0.15|02/15/2017
56281-42T|117380-53|1|08/25/2015|11||02/15/2017
69717-25T|117380-89|2|01/01/2014|11|0.82|02/15/2017
69712-12T|117380-89|3|06/03/2016|11|3.0|02/15/2017
59946-49T|117384-40|2|10/16/2015|11|0.68|02/15/2017
75667-15T|117384-67|4|10/19/2016|11|0.85|02/15/2017
57877-75T|117392-05|1|10/01/2015|11|0.2|02/15/2017
77177-80T|117392-05|2|10/24/2016|11|2.27|02/15/2017
55282-15T|117396-10|3|08/24/2015|11|0.1|02/15/2017
61979-68T|117415-45|1|12/10/2013|11|0.75|02/15/2017
63167-95T|117421-21|2|12/16/2015|12||02/15/2017
59608-18T|117433-90|1|01/01/2013|11||02/15/2017
55922-32T|117434-26|1|07/01/2014|11|0.88|02/15/2017
56137-51T|117444-79|1|10/23/2015|11|5.7|02/15/2017
70966-63T|117444-79|2|05/31/2016|11|1.5|02/15/2017
75689-02T|117444-88|1|12/18/2014|11|2.0|02/15/2017
76621-96T|117444-88|2|10/04/2016|11|8.0|02/15/2017
74217-34T|117450-19|3|08/09/2016|11|0.7|02/15/2017
68902-84T|117483-04|2|04/11/2016|11|0.7|02/15/2017
66568-78T|117488-89|1|09/25/2015|11|1.8|02/15/2017
78557-32T|117488-89|2|11/16/2016|11|9.2|02/15/2017
77484-61T|117491-32|2|11/16/2016|11|27.0|02/15/2017
63892-90T|117492-04|2|10/31/2013|11|0.03|02/15/2017
61397-29T|117505-09|1|12/07/2016|11|2.55|02/15/2017
77390-29T|117505-81|1|10/20/2016|11|2.0|02/15/2017
53239-24T|117509-23|1|02/03/2016|11|2.25|02/15/2017
76760-29T|117530-38|1|04/08/2016|11|1.0|02/15/2017
63273-79T|117536-77|1|12/16/2015|11|1.25|02/15/2017
77074-84T|117536-77|2|10/07/2016|11|3.0|02/15/2017
68488-57T|117553-87|1|04/01/2016|11||02/15/2017
61637-59T|117561-52|1|07/06/2015|11||02/15/2017
56476-00T|117564-04|1|08/30/2015|11|1.0|02/15/2017
55364-41T|117567-73|1|06/24/2014|11|1.5|02/15/2017
75713-32T|117569-08|3|09/01/2016|11|0.15|02/15/2017
75713-41T|117569-08|4|09/13/2016|9|1.5|02/15/2017
61250-41T|117584-20|1|04/27/2015|11|2.7|02/15/2017
61249-42T|117584-20|3|11/17/2015|11|5.0|02/15/2017
70515-28T|117585-64|2|11/14/2014|11|0.21|02/15/2017
55093-60T|117586-99|1|03/03/2014|11|0.03|02/15/2017
58941-10T|117591-31|1|10/05/2015|11|2.2|02/15/2017
73661-95T|117591-31|2|08/02/2016|11|3.21|02/15/2017
69869-98T|117592-66|1|05/05/2016|11|1.5|02/15/2017
77938-48T|117592-66|2|11/02/2016|11|12.0|02/15/2017
59094-19T|117592-75|1|01/01/2014|11||02/15/2017
54361-90T|117592-75|3|07/22/2015|11|0.2|02/15/2017
66291-94T|117592-75|4|01/19/2016|11|2.54|02/15/2017
68329-18T|117593-38|1|01/20/2015|11||02/15/2017
56389-69T|117595-45|2|03/09/2016|11|3.42|02/15/2017
58666-87T|117597-70|1|10/06/2015|11|1.29|02/15/2017
67982-23T|117597-70|2|02/01/2016|11|7.0|02/15/2017
56153-62T|117613-99|1|08/25/2015|11|0.5|02/15/2017
74011-42T|117613-99|2|08/09/2016|11|1.35|02/15/2017
74253-34T|117615-61|1|08/11/2016|11|3.0|02/15/2017
61665-49T|117621-64|1|08/01/2015|11||02/15/2017
64039-24T|117623-44|2|01/01/2016|11|0.7|02/15/2017
55215-37T|117633-97|1|11/29/2014|11|0.05|02/15/2017
55216-36T|117633-97|2|08/11/2015|11|2.0|02/15/2017
69397-84T|117638-92|2|04/25/2016|11|1.25|02/15/2017
56499-40T|117648-28|2|07/22/2015|11|1.5|02/15/2017
52778-17T|117660-16|1|07/01/2014|11|1.0|02/15/2017
52778-35T|117660-16|2|06/30/2015|11|6.5|02/15/2017
65237-59T|117661-42|1|09/22/2015|11|2.7|02/15/2017
20893-60T|11767-69|4|11/16/2007|11|7.02|02/15/2017
57771-10T|117681-49|1|04/15/2015|11|0.03|02/15/2017
76473-28T|117692-92|1|09/29/2016|11|6.0|02/15/2017
71112-61T|117693-28|3|08/01/2016|11|0.4|02/15/2017
53172-10T|117698-59|1|07/08/2015|11|2.0|02/15/2017
71358-22T|117701-47|1|06/01/2014|11|0.3|02/15/2017
52526-98T|117707-32|1|06/25/2015|11|1.1|02/15/2017
57765-43T|117714-88|1|06/08/2015|11|0.04|02/15/2017
76923-10T|117726-40|1|07/05/2015|11||02/15/2017
70433-38T|117728-83|3|05/18/2016|11|0.82|02/15/2017
53849-53T|117732-79|3|11/10/2015|11|1.03|02/15/2017
80936-20T|117732-79|4|01/04/2017|11|0.52|02/15/2017
72319-60T|117737-74|2|08/24/2016|11|1.0|02/15/2017
66002-14T|117737-83|1|09/10/2014|11|4.0|02/15/2017
66002-32T|117737-83|2|01/29/2016|11|2.0|02/15/2017
61767-37T|117760-96|1|06/01/2015|11||02/15/2017
56943-91T|117772-93|1|04/22/2015|11||02/15/2017
69989-95T|117774-19|1|04/18/2016|11|1.0|02/15/2017
74879-29T|117776-71|3|11/04/2015|11|2.13|02/15/2017
70014-52T|117778-96|1|06/01/2011|11|0.7|02/15/2017
65473-21T|117784-18|1|11/10/2014|11|0.6|02/15/2017
64942-12T|117809-65|2|03/09/2015|11|0.03|02/15/2017
72623-44T|117812-71|1|05/15/2015|11||02/15/2017
59152-33T|117820-00|2|09/10/2015|11|0.5|02/15/2017
55331-56T|117857-26|1|08/10/2015|11|0.03|02/15/2017
66038-14T|117862-21|1|02/04/2016|11|3.73|02/15/2017
74671-03T|117866-62|1|08/27/2016|11|1.71|02/15/2017
68900-95T|117869-77|1|10/01/2015|11||02/15/2017
63991-90T|117874-18|3|01/05/2016|11|2.18|02/15/2017
63417-70T|117898-21|1|01/14/2015|11|0.3|02/15/2017
63418-24T|117898-21|2|03/02/2015|11|0.57|02/15/2017
74455-66T|117900-73|3|01/25/2016|9|1.81|02/15/2017
61093-09T|117903-88|2|05/01/2015|11||02/15/2017
57877-03T|117907-03|1|09/22/2015|11|1.5|02/15/2017
75949-21T|117907-03|2|09/20/2016|11|2.35|02/15/2017
69007-42T|117920-17|1|01/08/2015|11|15.0|02/15/2017
73493-47T|117920-26|1|07/28/2016|11|1.5|02/15/2017
61449-22T|117931-24|2|03/24/2015|11|0.7|02/15/2017
61449-31T|117931-24|3|11/17/2015|11|1.2|02/15/2017
55191-07T|117942-31|3|07/20/2015|11|1.0|02/15/2017
55598-23T|117948-07|1|07/21/2014|11|0.25|02/15/2017
55598-95T|117948-07|2|08/14/2015|11|0.6|02/15/2017
66621-34T|117969-22|2|01/01/2012|11|6.0|02/15/2017
54224-29T|117974-71|2|10/01/2015|11|7.5|02/15/2017
62878-60T|117984-07|1|04/29/2016|11||02/15/2017
75814-84T|117990-10|1|09/21/2014|11|0.2|02/15/2017
67240-18T|117993-34|2|03/10/2016|11|1.75|02/15/2017
58199-32T|118001-71|1|11/15/2012|11||02/15/2017
63207-10T|118002-79|1|12/16/2015|11||02/15/2017
58771-27T|118012-06|2|10/07/2015|11|2.1|02/15/2017
64540-45T|118020-79|1|04/02/2014|11||02/15/2017
68468-50T|118024-75|4|07/31/2015|11||02/15/2017
54713-98T|118028-44|1|05/19/2015|11|0.22|02/15/2017
67382-47T|118028-44|3|02/29/2016|11|1.62|02/15/2017
60271-21T|118031-05|1|02/26/2015|11|0.2|02/15/2017
52278-40T|118037-26|2|06/23/2015|11|1.5|02/15/2017
77876-92T|118037-26|3|10/31/2016|11|5.0|02/15/2017
60416-29T|118038-97|2|04/14/2013|11|0.4|02/15/2017
62489-71T|118047-16|1|04/01/2015|11|5.1|02/15/2017
77923-99T|118047-16|2|11/01/2016|11|12.0|02/15/2017
62745-67T|118050-58|2|03/01/2015|11|0.12|02/15/2017
54868-69T|118050-76|1|10/05/2016|11|8.0|02/15/2017
65532-70T|118067-41|2|10/19/2015|11|1.0|02/15/2017
77699-98T|118067-41|3|10/27/2016|11||02/15/2017
75000-43T|118075-42|1|11/04/2015|11|0.45|02/15/2017
54855-64T|118079-56|1|08/04/2015|11|2.8|02/15/2017
59185-18T|118098-82|2|04/01/2015|11||02/15/2017
62416-54T|118103-77|1|03/25/2014|11|0.05|02/15/2017
59751-19T|118122-22|1|05/22/2014|11|0.6|02/15/2017
59751-01T|118122-22|2|10/26/2015|11|7.4|02/15/2017
57428-29T|118129-60|1|09/15/2014|11|0.28|02/15/2017
53088-13T|118136-08|1|08/06/2015|11|2.66|02/15/2017
80710-12T|118136-08|2|12/27/2016|11|2.0|02/15/2017
72932-14T|118139-32|3|07/15/2016|11|6.6|02/15/2017
54435-16T|118141-57|1|11/12/2015|11|0.17|02/15/2017
72134-65T|118144-90|2|06/24/2016|11|3.0|02/15/2017
56546-92T|118147-15|1|08/01/2014|11|0.5|02/15/2017
61695-19T|118150-57|1|04/30/2015|11||02/15/2017
52858-54T|118157-50|2|10/14/2015|11|1.4|02/15/2017
74160-19T|118177-03|1|01/01/2015|11||02/15/2017
75143-26T|118192-15|2|09/05/2016|11|14.0|02/15/2017
63322-03T|118203-04|1|12/18/2015|11|3.0|02/15/2017
74431-27T|118203-04|2|08/18/2016|11|15.0|02/15/2017
58186-27T|118207-00|1|04/14/2015|11|1.0|02/15/2017
52348-42T|118209-07|1|10/01/2014|11|0.09|02/15/2017
57564-10T|118209-43|1|12/15/2014|11|2.7|02/15/2017
74685-79T|118214-92|1|11/01/2014|11||02/15/2017
74729-17T|118214-92|2|11/01/2015|11|3.66|02/15/2017
60236-47T|118231-57|3|07/05/2015|11||02/15/2017
57594-88T|118239-94|1|08/01/2015|11|0.15|02/15/2017
69544-45T|118245-34|3|04/28/2016|11|5.4|02/15/2017
61370-20T|118245-79|2|01/25/2016|11|0.8|02/15/2017
57808-72T|118246-42|1|08/01/2014|11|1.2|02/15/2017
57404-26T|118259-38|1|10/01/2014|11|0.3|02/15/2017
57404-44T|118259-38|2|04/09/2015|11|0.3|02/15/2017
73636-12T|118261-18|4|08/01/2016|11|0.83|02/15/2017
80722-99T|118261-99|1|02/28/2014|11|25.03|02/15/2017
61710-67T|118263-07|1|05/07/2015|11|0.4|02/15/2017
77287-96T|118263-07|2|10/19/2016|11|1.3|02/15/2017
66652-12T|118271-98|3|02/19/2016|9|0.15|02/15/2017
68437-72T|118284-67|3|08/28/2015|11||02/15/2017
71498-08T|118286-02|1|07/10/2014|11|1.0|02/15/2017
71492-41T|118286-02|3|08/31/2016|11|3.0|02/15/2017
24402-16T|11828-80|5|02/06/2008|11|20.02|02/15/2017
76899-79T|118306-09|2|10/11/2016|11|2.9|02/15/2017
65604-61T|118307-08|1|11/30/2015|11|0.5|02/15/2017
60531-76T|118309-42|1|11/30/2015|11|0.85|02/15/2017
57396-16T|118319-14|1|09/01/2012|11|0.5|02/15/2017
75683-62T|118335-52|1|01/01/2016|11|0.51|02/15/2017
73337-41T|118358-47|1|07/26/2016|11|2.5|02/15/2017
69848-29T|118373-77|1|12/09/2015|11|3.7|02/15/2017
64234-36T|118373-95|1|04/14/2014|11||02/15/2017
64844-65T|118389-97|1|01/15/2016|11|3.2|02/15/2017
73740-88T|118397-08|1|03/02/2015|11||02/15/2017
59287-60T|118397-08|2|03/07/2016|11|1.5|02/15/2017
57474-19T|118405-99|2|12/03/2015|11|1.2|02/15/2017
54433-18T|118417-24|1|01/01/2014|11|0.05|02/15/2017
68247-82T|118428-58|1|07/21/2015|11|0.01|02/15/2017
52134-76T|118457-02|1|06/10/2015|11|2.5|02/15/2017
52136-02T|118459-36|1|04/21/2016|11|1.5|02/15/2017
52135-93T|118460-26|1|09/25/2015|11|1.12|02/15/2017
74313-19T|118520-65|2|06/01/2016|11|2.5|02/15/2017
52170-22T|118527-13|1|03/27/2015|11|8.5|02/15/2017
73241-56T|118529-74|2|07/21/2016|11|3.0|02/15/2017
52200-91T|118532-89|3|02/24/2015|11|1.0|02/15/2017
52185-79T|118535-05|1|06/01/2016|11|2.02|02/15/2017
52198-48T|118535-95|3|02/17/2015|11|0.05|02/15/2017
52196-32T|118536-22|1|09/16/2013|11|0.1|02/15/2017
52200-37T|118536-31|1|06/01/2015|11|0.15|02/15/2017
52179-04T|118541-80|1|11/10/2014|11|8.5|02/15/2017
79107-13T|118541-89|1|01/13/2017|11|1.05|02/15/2017
59008-42T|118580-32|1|03/05/2015|11|2.94|02/15/2017
61313-23T|118586-62|1|05/03/2012|11|1.9|02/15/2017
65996-47T|118586-62|2|12/16/2015|11||02/15/2017
64345-87T|118588-96|3|03/22/2016|11|3.02|02/15/2017
70854-49T|118589-05|2|12/14/2016|11|0.6|02/15/2017
68065-03T|118590-13|3|01/01/2016|11|4.5|02/15/2017
54777-34T|118597-15|3|03/20/2015|11|0.25|02/15/2017
55459-36T|118609-03|2|08/15/2013|11|0.1|02/15/2017
59695-84T|118617-40|1|04/04/2016|11|45.73|02/15/2017
52238-44T|118617-76|1|06/22/2015|11|5.0|02/15/2017
52270-57T|118622-89|1|02/26/2015|11|0.15|02/15/2017
52276-60T|118623-79|2|06/25/2015|11||02/15/2017
52280-29T|118629-46|1|12/19/2007|11||02/15/2017
52268-68T|118629-64|1|06/23/2015|11|2.01|02/15/2017
54673-48T|118634-32|2|01/01/2014|11|0.0|02/15/2017
69619-69T|118638-64|4|06/01/2016|11|0.5|02/15/2017
77266-54T|118687-78|1|02/25/2015|11|1.1|02/15/2017
52309-00T|118692-46|2|06/23/2015|11|0.25|02/15/2017
58946-86T|118692-46|3|10/01/2015|12|5.0|02/15/2017
52356-25T|118708-39|1|06/23/2015|11|2.75|02/15/2017
77976-91T|118708-75|2|11/02/2016|11|7.0|02/15/2017
52351-12T|118709-20|1|06/01/2015|11|0.55|02/15/2017
63893-35T|118715-23|1|12/30/2015|11|0.61|02/15/2017
52979-32T|118718-20|2|09/06/2007|11|0.94|02/15/2017
64603-72T|118723-15|2|10/11/2007|11|1.08|02/15/2017
66517-93T|118769-32|1|01/01/2014|11|0.4|02/15/2017
52445-44T|118786-87|1|06/23/2015|11|1.25|02/15/2017
75624-04T|118786-87|2|09/12/2016|11|6.6899999999999995|02/15/2017
52448-77T|118788-31|1|06/12/2015|11|1.5699999999999998|02/15/2017
52443-91T|118788-67|1|10/01/2015|11|0.17|02/15/2017
52435-54T|118788-76|2|06/25/2015|11|4.5|02/15/2017
52442-56T|118790-56|1|06/24/2015|11|1.5|02/15/2017
65759-77T|118798-39|2|08/12/2012|11||02/15/2017
67279-96T|118800-82|4|01/01/2015|11|0.15|02/15/2017
55213-66T|118805-23|1|06/01/2014|11|1.2|02/15/2017
54973-36T|118817-11|1|04/01/2015|11|1.1|02/15/2017
52465-42T|118817-11|2|10/22/2015|11|1.6|02/15/2017
63736-21T|118818-37|2|02/03/2016|11|62.0|02/15/2017
52550-29T|118847-89|2|06/26/2015|11|0.15|02/15/2017
52524-55T|118849-06|1|03/19/2014|11|3.13|02/15/2017
61548-67T|118850-59|1|04/21/2014|11||02/15/2017
52508-98T|118850-95|1|06/24/2015|11||02/15/2017
52527-97T|118852-93|1|10/29/2013|11|4.2|02/15/2017
81797-86T|118852-93|4|02/01/2017|11|7.0|02/15/2017
53994-79T|118854-10|2|02/10/2009|11|1.3|02/15/2017
63481-24T|118854-28|1|03/01/2015|11|1.33|02/15/2017
52545-79T|118856-17|1|07/21/2015|11|0.21|02/15/2017
66122-74T|118856-17|2|02/09/2016|11|0.7|02/15/2017
64440-28T|118857-34|5|09/01/2015|11|1.0|02/15/2017
82178-83T|118857-97|2|02/06/2017|11|11.14|02/15/2017
52533-19T|118860-04|1|01/30/2007|11|0.25|02/15/2017
52533-28T|118860-04|2|06/22/2012|11|2.65|02/15/2017
52569-73T|118886-95|1|05/08/2014|11||02/15/2017
52573-42T|118896-31|1|06/05/2015|11|2.5|02/15/2017
52588-00T|118897-12|1|07/20/2012|11|0.8|02/15/2017
52588-54T|118906-39|1|06/26/2015|11|1.9100000000000001|02/15/2017
52591-42T|118908-73|1|06/25/2015|11|3.4|02/15/2017
72212-14T|118908-73|2|06/28/2016|11|10.0|02/15/2017
80866-63T|118910-71|2|02/07/2017|11|3.0|02/15/2017
52614-82T|118918-18|1|06/25/2015|11|0.11|02/15/2017
71745-76T|118919-98|3|11/04/2016|11|3.58|02/15/2017
68360-59T|118955-53|2|09/19/2011|11||02/15/2017
52661-53T|118961-65|1|06/29/2015|11|0.31|02/15/2017
80030-53T|118977-67|3|12/19/2016|11|20.0|02/15/2017
52710-85T|118978-93|1|06/29/2015|9|5.0|02/15/2017
52709-41T|118979-74|1|06/28/2015|11|0.02|02/15/2017
68424-76T|118985-59|2|07/12/2012|11||02/15/2017
52721-65T|118990-00|1|06/10/2015|11||02/15/2017
74351-35T|118990-00|2|08/12/2016|11|5.0|02/15/2017
55038-25T|118991-98|2|03/25/2015|11|1.0|02/15/2017
73993-15T|118991-98|4|08/15/2016|11|5.0|02/15/2017
71340-85T|118998-10|3|08/25/2015|11|0.3|02/15/2017
66776-95T|118999-18|2|11/07/2016|11|1.45|02/15/2017
52903-09T|119007-19|3|02/25/2015|11||02/15/2017
52729-84T|119011-06|1|01/02/2014|11||02/15/2017
52756-66T|119019-43|1|07/01/2015|11|1.0|02/15/2017
73783-63T|119019-43|5|09/23/2016|11|6.11|02/15/2017
52738-84T|119019-97|1|06/30/2015|11|3.38|02/15/2017
